Funkcja,Parametry,Warunek brzegowy,Najgorsze rozwiązanie,Najlepsze rozwiązanie,Średnia,Odchylenie standardowe,Median
Funkcja Rastrigin,Wymiary: 30; Rozmiar roju: 100; Max iteracji: 300,Ściana resetująca,271.5553771869655,13.364138541933036,40.03772068037069,47.216770743565704,22.213505162037183
Funkcja Rastrigin,Wymiary: 30; Rozmiar roju: 100; Max iteracji: 300,Ściana teleportująca,284.6274930272032,13.019715974192772,42.4742418372868,49.820438191834924,22.92968236705754
Funkcja Rastrigin,Wymiary: 50; Rozmiar roju: 200; Max iteracji: 500,Ściana pochłaniająca,451.71549499206805,12.108471948783784,38.050009531971234,60.52476726469475,17.565310385903015
Funkcja Rastrigin,Wymiary: 50; Rozmiar roju: 200; Max iteracji: 500,Ściana odbijająca,432.1594796821079,7.711408603867257,27.11350908617089,55.87443066037082,9.7372739914443
Funkcja Rastrigin,Wymiary: 50; Rozmiar roju: 200; Max iteracji: 500,Ściana tłumiąca,462.4112460924113,10.922011230290291,37.04550947818791,60.34746315676414,19.3183672911766
Funkcja Rastrigin,Wymiary: 50; Rozmiar roju: 200; Max iteracji: 500,Niewidoczna ściana,440.42733048772243,8.238331867126607,29.8488284324212,63.598639824116916,11.902745547143548
Funkcja Rastrigin,Wymiary: 50; Rozmiar roju: 200; Max iteracji: 500,Niewidoczna ściana  tłumiąca,447.4977705798625,6.941990339756131,29.74293404997527,63.315130928283544,12.811764777746442
Funkcja Rastrigin,Wymiary: 50; Rozmiar roju: 200; Max iteracji: 500,Niewidoczna ściana odbijająca,444.79850643710813,8.409375569168741,30.68095113747359,63.259868608025506,12.620737398314683
Funkcja Rastrigin,Wymiary: 50; Rozmiar roju: 200; Max iteracji: 500,Ściana lustrzana,449.28433028152756,8.680322452151866,33.601352296953934,62.231937941206965,14.98518497126995
Funkcja Rastrigin,Wymiary: 50; Rozmiar roju: 200; Max iteracji: 500,Ściana resetująca,427.132407741571,13.558996782172153,33.006427513817044,58.04312935656942,16.89945764524183
Funkcja Rastrigin,Wymiary: 50; Rozmiar roju: 200; Max iteracji: 500,Ściana teleportująca,447.58587748140997,10.959569945480183,34.72541979106034,61.42389319928074,17.495514496733257
Funkcja Rosenbrock,Wymiary: 20; Rozmiar roju: 50; Max iteracji: 200,Ściana pochłaniająca,684.4753959118701,19.536321183029983,33.44708914730555,78.9552536784896,19.814932253437455
Funkcja Rosenbrock,Wymiary: 20; Rozmiar roju: 50; Max iteracji: 200,Ściana odbijająca,823.6716678939159,19.571170176639924,36.065763292878245,96.83819685287433,19.765370794862513
Funkcja Rosenbrock,Wymiary: 20; Rozmiar roju: 50; Max iteracji: 200,Ściana tłumiąca,821.5642287242587,19.43752759414237,34.574273283433826,91.12028493905738,19.563056060857328
Funkcja Rosenbrock,Wymiary: 20; Rozmiar roju: 50; Max iteracji: 200,Niewidoczna ściana,706.3768504343559,19.85586521019398,35.44040667184704,86.13326622366715,20.091761876330665
Funkcja Rosenbrock,Wymiary: 20; Rozmiar roju: 50; Max iteracji: 200,Niewidoczna ściana  tłumiąca,920.6749136741364,19.426883588896835,39.41978342323634,109.982428104049,19.62734897198903
Funkcja Rosenbrock,Wymiary: 20; Rozmiar roju: 50; Max iteracji: 200,Niewidoczna ściana odbijająca,779.340361668884,20.004155109280067,37.063084455183954,90.12464820673362,20.359542979444846
Funkcja Rosenbrock,Wymiary: 20; Rozmiar roju: 50; Max iteracji: 200,Ściana lustrzana,670.419369313298,19.417138437552502,32.234522696809,74.70289166479968,19.83940832740604
Funkcja Rosenbrock,Wymiary: 20; Rozmiar roju: 50; Max iteracji: 200,Ściana resetująca,763.2673021711541,19.61224235174989,34.13579380312013,84.70887483116366,19.842864317094786
Funkcja Rosenbrock,Wymiary: 20; Rozmiar roju: 50; Max iteracji: 200,Ściana teleportująca,821.1869656755256,19.30961163218661,34.327634927512825,86.12045487273649,19.50586317391231
Funkcja Rosenbrock,Wymiary: 30; Rozmiar roju: 100; Max iteracji: 300,Ściana pochłaniająca,1276.639383246913,29.280024175747002,45.29624958594972,115.97597052735632,29.568377099143106
Funkcja Rosenbrock,Wymiary: 30; Rozmiar roju: 100; Max iteracji: 300,Ściana odbijająca,1274.35430594033,29.256011143164223,45.258823888402794,117.20451447521964,29.478244986013475
Funkcja Rosenbrock,Wymiary: 30; Rozmiar roju: 100; Max iteracji: 300,Ściana tłumiąca,1178.6646462788872,27.711277159050688,44.06857582714769,111.65466218026864,29.340909740577793
Funkcja Rosenbrock,Wymiary: 30; Rozmiar roju: 100; Max iteracji: 300,Niewidoczna ściana,1165.3919161485333,29.411314736049967,45.685232381083544,110.36949785073978,29.718306199806136
Funkcja Rosenbrock,Wymiary: 30; Rozmiar roju: 100; Max iteracji: 300,Niewidoczna ściana  tłumiąca,1347.001563703232,29.291619600379015,44.85915020513521,108.1480160899408,29.510244452773225
Funkcja Rosenbrock,Wymiary: 30; Rozmiar roju: 100; Max iteracji: 300,Niewidoczna ściana odbijająca,1421.3769764481299,29.24503056632571,49.20889079793069,137.3233786966971,29.529412286980353
Funkcja Rosenbrock,Wymiary: 30; Rozmiar roju: 100; Max iteracji: 300,Ściana lustrzana,1143.753518894559,29.39860588372908,44.58073082173692,110.53377252920404,29.769165571805758
Funkcja Rosenbrock,Wymiary: 30; Rozmiar roju: 100; Max iteracji: 300,Ściana resetująca,1232.290799422769,29.13790677426514,44.64983908945241,111.51026274404293,29.357715778633974
Funkcja Rosenbrock,Wymiary: 30; Rozmiar roju: 100; Max iteracji: 300,Ściana teleportująca,1140.3865042828518,29.193627189111048,45.198983004916464,107.17631068103604,29.384571828924333
Funkcja Rosenbrock,Wymiary: 50; Rozmiar roju: 200; Max iteracji: 500,Ściana pochłaniająca,2578.0158259133996,48.92255619628042,67.657241744095,183.3912652841049,49.1581511208705
Funkcja Rosenbrock,Wymiary: 50; Rozmiar roju: 200; Max iteracji: 500,Ściana odbijająca,2625.386867963532,48.992542180971476,67.72753055082619,182.77052984079404,49.10952629228693
Funkcja Rosenbrock,Wymiary: 50; Rozmiar roju: 200; Max iteracji: 500,Ściana tłumiąca,2353.4382713139503,48.96414758834052,64.99836375101049,157.08526283743018,49.12719172750385
Funkcja Rosenbrock,Wymiary: 50; Rozmiar roju: 200; Max iteracji: 500,Niewidoczna ściana,2505.9252472032586,48.967992884523724,68.77826863189085,178.37354221026177,49.14476741569577
Funkcja Rosenbrock,Wymiary: 50; Rozmiar roju: 200; Max iteracji: 500,Niewidoczna ściana  tłumiąca,2407.1874282348645,49.0016095953066,68.70046476851549,176.82063457909857,49.17308286035448
Funkcja Rosenbrock,Wymiary: 50; Rozmiar roju: 200; Max iteracji: 500,Niewidoczna ściana odbijająca,2431.4321720736266,48.91799579024043,68.3854521241193,174.74374710248506,49.117583081519
Funkcja Rosenbrock,Wymiary: 50; Rozmiar roju: 200; Max iteracji: 500,Ściana lustrzana,2473.259982330851,49.02842483272914,65.30878680511222,159.06305995894485,49.17904672305117
Funkcja Rosenbrock,Wymiary: 50; Rozmiar roju: 200; Max iteracji: 500,Ściana resetująca,2625.062546347312,46.9151158529691,67.43701396422283,180.2631344510502,49.098460766520965
Funkcja Rosenbrock,Wymiary: 50; Rozmiar roju: 200; Max iteracji: 500,Ściana teleportująca,2336.636222804086,48.97008240881131,67.06514160293185,161.94457298116745,49.297415141036545
Funkcja Ackley,Wymiary: 20; Rozmiar roju: 50; Max iteracji: 200,Ściana pochłaniająca,16.90273122757434,2.5211261561134215,3.52983961523134,2.297740645643459,2.8106714332996523
Funkcja Ackley,Wymiary: 20; Rozmiar roju: 50; Max iteracji: 200,Ściana odbijająca,16.503609325845144,2.361621794745412,3.425209304638286,2.2760591600135793,2.704153395698675
Funkcja Ackley,Wymiary: 20; Rozmiar roju: 50; Max iteracji: 200,Ściana tłumiąca,16.86986830294361,2.7104852563523947,3.4479441970497255,2.259278420412099,2.8893728804135344
Funkcja Ackley,Wymiary: 20; Rozmiar roju: 50; Max iteracji: 200,Niewidoczna ściana,16.975993929718133,2.8352974351288784,3.6238375661073823,2.4288227043082937,2.878146833361229
Funkcja Ackley,Wymiary: 20; Rozmiar roju: 50; Max iteracji: 200,Niewidoczna ściana  tłumiąca,16.310095170362395,2.849812477608433,3.7412850543231846,2.2675419627682394,3.111717321242886
Funkcja Ackley,Wymiary: 20; Rozmiar roju: 50; Max iteracji: 200,Niewidoczna ściana odbijająca,16.988206862318513,2.5806196105065005,3.6490300868225143,2.4342218373044617,2.9810435952792043
Funkcja Ackley,Wymiary: 20; Rozmiar roju: 50; Max iteracji: 200,Ściana lustrzana,16.550655296792744,2.386450052745311,3.1903386225705015,2.2338200750754735,2.6042649004462937
Funkcja Ackley,Wymiary: 20; Rozmiar roju: 50; Max iteracji: 200,Ściana resetująca,16.83514035842307,2.1392031089649732,3.350752140954572,2.389180951787417,2.6417055986512645
Funkcja Ackley,Wymiary: 20; Rozmiar roju: 50; Max iteracji: 200,Ściana teleportująca,16.708998341093206,2.562415031036436,3.605533360523497,2.3032239536674846,2.8797395897854923
Funkcja Ackley,Wymiary: 30; Rozmiar roju: 100; Max iteracji: 300,Ściana pochłaniająca,17.11339706911439,2.0149569360663633,2.701668839596292,1.9742468783028382,2.2116534520646765
Funkcja Ackley,Wymiary: 30; Rozmiar roju: 100; Max iteracji: 300,Ściana odbijająca,16.817231634734288,2.034729493137602,2.827426342354139,1.9544726040703821,2.4761479772890542
Funkcja Ackley,Wymiary: 30; Rozmiar roju: 100; Max iteracji: 300,Ściana tłumiąca,17.0420072657734,1.9410227466010845,2.772711463175511,1.971842088977316,2.311951394807602
Funkcja Ackley,Wymiary: 30; Rozmiar roju: 100; Max iteracji: 300,Niewidoczna ściana,16.904360591503657,1.9871706097183925,2.7407468350809916,2.107500255189048,2.161976594690487
Funkcja Ackley,Wymiary: 30; Rozmiar roju: 100; Max iteracji: 300,Niewidoczna ściana  tłumiąca,16.750209713278956,2.2258655751499807,2.9124163112261745,2.0591157793340766,2.3582353695619407
Funkcja Ackley,Wymiary: 30; Rozmiar roju: 100; Max iteracji: 300,Niewidoczna ściana odbijająca,16.65409162517608,1.5579993009334276,2.469752105552838,2.1545817151134345,1.9966174659378582
Funkcja Ackley,Wymiary: 30; Rozmiar roju: 100; Max iteracji: 300,Ściana lustrzana,17.032705408952687,1.7752843461909706,2.552690153911123,2.021065189026522,2.0087461834537432
Funkcja Ackley,Wymiary: 30; Rozmiar roju: 100; Max iteracji: 300,Ściana resetująca,17.157314722063784,1.6775608906841266,2.6030763517915507,2.072656618952206,2.054156886159506
Funkcja Ackley,Wymiary: 30; Rozmiar roju: 100; Max iteracji: 300,Ściana teleportująca,17.21248028670292,2.17360480396632,2.930990376349457,2.0995003934825487,2.3785076718280798
Funkcja Ackley,Wymiary: 50; Rozmiar roju: 200; Max iteracji: 500,Ściana pochłaniająca,17.08185602520821,1.4125249268794042,2.1683247416317246,1.6015455203064095,1.8594918694038622
Funkcja Ackley,Wymiary: 50; Rozmiar roju: 200; Max iteracji: 500,Ściana odbijająca,17.00567814992519,1.5631994485151766,2.1206576059539874,1.5975455654517503,1.8214561944630374
Funkcja Ackley,Wymiary: 50; Rozmiar roju: 200; Max iteracji: 500,Ściana tłumiąca,17.255724230298757,1.3929583873676765,2.0240137635461344,1.6572021691093388,1.6200789529975785
Funkcja Ackley,Wymiary: 50; Rozmiar roju: 200; Max iteracji: 500,Niewidoczna ściana,17.255068583360753,1.4463176589150812,1.9999799261340379,1.7065921277489369,1.669193878989359
Funkcja Ackley,Wymiary: 50; Rozmiar roju: 200; Max iteracji: 500,Niewidoczna ściana  tłumiąca,17.196217621685797,1.3575831054211913,1.9554434466023338,1.7935655735818776,1.5387038526078238
Funkcja Ackley,Wymiary: 50; Rozmiar roju: 200; Max iteracji: 500,Niewidoczna ściana odbijająca,17.089197539842658,1.4044484863773838,1.9936296337924113,1.6773188467462505,1.607055324532978
Funkcja Ackley,Wymiary: 50; Rozmiar roju: 200; Max iteracji: 500,Ściana lustrzana,17.186067532250522,1.2598062130919823,1.927600681360025,1.6563187031363231,1.590385681105023
Funkcja Ackley,Wymiary: 50; Rozmiar roju: 200; Max iteracji: 500,Ściana resetująca,17.403263128769964,1.4850662209282255,2.134877064724118,1.6627103848604807,1.774623269412831
Funkcja Ackley,Wymiary: 50; Rozmiar roju: 200; Max iteracji: 500,Ściana teleportująca,17.286935041774413,1.1957778586165364,2.029116106742436,1.813855908387686,1.7407464933944063
